Timestamp,Countries
"11/19/2024, 8.49.14.910 pm","Yemen"
"11/19/2024, 8.49.26.651 pm","Sudan"
"11/19/2024, 8.49.28.885 pm","Sudan"
"11/19/2024, 8.49.34.678 pm","Yemen"
"11/19/2024, 8.49.40.404 pm","Yemen"
"11/19/2024, 8.49.43.688 pm","Yemen"
"11/19/2024, 8.49.45.103 pm","Yemen"
"11/19/2024, 8.49.45.570 pm","Yemen"
"11/19/2024, 8.49.48.047 pm","Yemen"
"11/19/2024, 8.49.51.271 pm","Yemen"
"11/19/2024, 8.49.54.652 pm","Yemen"
"11/19/2024, 8.49.58.373 pm","Yemen"
"11/19/2024, 8.49.58.887 pm","Yemen"
"11/19/2024, 8.49.59.604 pm","Sudan"
"11/19/2024, 8.50.02.086 pm","Sudan"
"11/19/2024, 8.50.02.212 pm","Sudan"
"11/19/2024, 8.50.12.722 pm","Yemen"
"11/19/2024, 8.50.19.634 pm","Yemen"
"11/19/2024, 8.50.20.570 pm","Yemen"
"11/19/2024, 8.50.24.013 pm","Sudan"
"11/19/2024, 8.50.24.712 pm","Sudan"
"11/19/2024, 8.50.26.135 pm","Sudan"
"11/19/2024, 8.50.31.107 pm","Yemen"
"11/19/2024, 8.50.32.480 pm","Yemen"
"11/19/2024, 8.50.35.269 pm","Yemen"
"11/19/2024, 8.50.37.903 pm","Yemen"
"11/19/2024, 8.50.40.200 pm","Yemen"
"11/19/2024, 8.50.40.459 pm","Yemen"
"11/19/2024, 8.50.44.092 pm","Morocco"
"11/19/2024, 8.50.46.473 pm","Yemen"
"11/19/2024, 8.50.47.686 pm","Yemen"
"11/19/2024, 8.50.50.117 pm","Yemen"
"11/19/2024, 8.50.52.692 pm","Yemen"
"11/19/2024, 8.50.55.315 pm","Yemen"
"11/19/2024, 8.50.59.372 pm","Yemen"
"11/19/2024, 8.51.03.545 pm","Yemen"
"11/19/2024, 8.51.07.815 pm","Yemen"
"11/19/2024, 8.51.08.105 pm","Yemen"
"11/19/2024, 8.51.09.172 pm","Yemen"
"11/19/2024, 8.51.10.448 pm","Sudan"
"11/19/2024, 8.51.12.481 pm","Sudan"
"11/19/2024, 8.51.13.095 pm","Sudan"
"11/19/2024, 8.51.15.623 pm","Sudan"
"11/19/2024, 8.51.16.681 pm","Sudan"
"11/19/2024, 8.51.22.582 pm","Yemen"
"11/19/2024, 8.51.24.030 pm","Sudan"
"11/19/2024, 8.51.24.789 pm","Sudan"
"11/19/2024, 8.51.25.068 pm","Yemen"
"11/19/2024, 8.51.27.317 pm","Yemen"
"11/19/2024, 8.51.27.708 pm","Yemen"
"11/19/2024, 8.51.30.827 pm","Yemen"
"11/19/2024, 8.51.30.974 pm","Yemen"
"11/19/2024, 8.51.31.829 pm","Yemen"
"11/19/2024, 8.51.32.293 pm","Yemen"
"11/19/2024, 8.51.35.186 pm","Yemen"
"11/19/2024, 8.51.36.926 pm","Yemen"
"11/19/2024, 8.51.38.498 pm","Yemen"
"11/19/2024, 8.51.40.451 pm","Sudan"
"11/19/2024, 8.51.41.478 pm","Sudan"
"11/19/2024, 8.51.41.653 pm","Sudan"
"11/19/2024, 8.51.43.330 pm","Yemen"
"11/19/2024, 8.51.43.820 pm","Yemen"
"11/19/2024, 8.51.45.760 pm","Yemen"
"11/19/2024, 8.51.47.421 pm","Yemen"
"11/19/2024, 8.51.49.544 pm","Yemen"
"11/19/2024, 8.51.50.645 pm","Yemen"
"11/19/2024, 8.51.50.770 pm","Yemen"
"11/19/2024, 8.51.55.498 pm","Yemen"
"11/19/2024, 8.51.56.217 pm","Yemen"
"11/19/2024, 8.51.57.556 pm","Yemen"
"11/19/2024, 8.51.58.685 pm","Yemen"
"11/19/2024, 8.52.03.685 pm","Yemen"
"11/19/2024, 8.52.03.731 pm","Yemen"
"11/19/2024, 8.52.04.355 pm","Yemen"
"11/19/2024, 8.52.05.167 pm","Yemen"
"11/19/2024, 8.52.07.229 pm","Yemen"
"11/19/2024, 8.52.09.467 pm","Yemen"
"11/19/2024, 8.52.16.181 pm","Yemen"
"11/19/2024, 8.52.16.800 pm","Yemen"
"11/19/2024, 8.52.21.915 pm","Yemen"
"11/19/2024, 8.52.23.428 pm","Yemen"
"11/19/2024, 8.52.25.712 pm","Yemen"
"11/19/2024, 8.52.27.113 pm","Yemen"
"11/19/2024, 8.52.28.921 pm","Sudan"
"11/19/2024, 8.52.28.964 pm","Sudan"
"11/19/2024, 8.52.29.725 pm","Yemen"
"11/19/2024, 8.52.32.215 pm","Yemen"
"11/19/2024, 8.52.34.113 pm","Yemen"
"11/19/2024, 8.52.40.621 pm","Sudan"
"11/19/2024, 8.52.42.539 pm","Yemen"
"11/19/2024, 8.52.42.830 pm","Yemen"
"11/19/2024, 8.52.44.888 pm","Yemen"
"11/19/2024, 8.52.45.126 pm","Yemen"
"11/19/2024, 8.52.45.247 pm","Yemen"
"11/19/2024, 8.52.46.073 pm","Yemen"
"11/19/2024, 8.52.46.826 pm","Yemen"
"11/19/2024, 8.52.59.620 pm","Yemen"
"11/19/2024, 8.53.00.079 pm","Yemen"
"11/19/2024, 8.53.00.097 pm","Yemen"
"11/19/2024, 8.53.07.172 pm","Yemen"
"11/19/2024, 8.53.09.122 pm","Yemen"
"11/19/2024, 8.53.10.231 pm","Yemen"
"11/19/2024, 8.53.14.384 pm","Yemen"
"11/19/2024, 8.53.17.478 pm","Yemen"
"11/19/2024, 8.53.18.822 pm","Yemen"
"11/19/2024, 8.53.19.581 pm","Yemen"
"11/19/2024, 8.53.21.485 pm","Yemen"
"11/19/2024, 8.53.25.315 pm","Yemen"
"11/19/2024, 8.53.26.521 pm","Yemen"
"11/19/2024, 8.53.31.326 pm","Yemen"
"11/19/2024, 8.53.31.556 pm","Yemen"
"11/19/2024, 8.53.35.715 pm","Yemen"
"11/19/2024, 8.53.41.108 pm","Yemen"
"11/19/2024, 8.53.41.890 pm","Yemen"
"11/19/2024, 8.53.46.479 pm","Yemen"
"11/19/2024, 8.53.46.856 pm","Yemen"
"11/19/2024, 8.53.50.451 pm","Yemen"
"11/19/2024, 8.53.56.628 pm","Yemen"
"11/19/2024, 8.54.02.529 pm","Yemen"
"11/19/2024, 8.54.03.224 pm","Yemen"
"11/19/2024, 8.54.10.437 pm","Yemen"
"11/19/2024, 8.54.11.636 pm","Yemen"
"11/19/2024, 8.54.13.384 pm","Yemen"
"11/19/2024, 8.54.18.197 pm","Yemen"
"11/19/2024, 8.54.18.920 pm","Yemen"
"11/19/2024, 8.54.19.193 pm","Yemen"
"11/19/2024, 8.54.19.589 pm","Yemen"
"11/19/2024, 8.54.20.204 pm","Yemen"
"11/19/2024, 8.54.23.571 pm","Yemen"
"11/19/2024, 8.54.23.648 pm","Yemen"
"11/19/2024, 8.54.31.564 pm","Yemen"
"11/19/2024, 8.54.32.479 pm","Yemen"
"11/19/2024, 8.54.32.762 pm","Yemen"
"11/19/2024, 8.54.32.810 pm","Yemen"
"11/19/2024, 8.54.33.607 pm","Yemen"
"11/19/2024, 8.54.37.177 pm","Sudan"
"11/19/2024, 8.54.37.955 pm","Sudan"
"11/19/2024, 8.54.39.728 pm","Yemen"
"11/19/2024, 8.54.42.464 pm","Yemen"
"11/19/2024, 8.54.46.551 pm","Yemen"
"11/19/2024, 8.54.47.800 pm","Yemen"
"11/19/2024, 8.54.52.524 pm","Yemen"
"11/19/2024, 8.54.55.198 pm","Yemen"
"11/19/2024, 8.54.59.169 pm","Yemen"
"11/19/2024, 8.55.05.391 pm","Yemen"
"11/19/2024, 8.55.06.737 pm","Yemen"
"11/19/2024, 8.55.10.921 pm","Yemen"
"11/19/2024, 8.55.12.811 pm","Yemen"
"11/19/2024, 8.55.13.444 pm","Yemen"
"11/19/2024, 8.55.14.769 pm","Yemen"
"11/19/2024, 8.55.18.142 pm","Yemen"
"11/19/2024, 8.55.18.241 pm","Yemen"
"11/19/2024, 8.55.19.269 pm","Yemen"
"11/19/2024, 8.55.21.490 pm","Yemen"
"11/19/2024, 8.55.22.188 pm","Yemen"
"11/19/2024, 8.55.27.597 pm","Yemen"
"11/19/2024, 8.55.28.050 pm","Yemen"
"11/19/2024, 8.55.29.546 pm","Yemen"
"11/19/2024, 8.55.29.849 pm","Yemen"
"11/19/2024, 8.55.31.126 pm","Yemen"
"11/19/2024, 8.55.41.621 pm","Yemen"
"11/19/2024, 8.55.43.764 pm","Yemen"
"11/19/2024, 8.55.47.044 pm","Yemen"
"11/19/2024, 8.55.47.062 pm","Yemen"
"11/19/2024, 8.55.51.211 pm","Yemen"
"11/19/2024, 8.55.58.092 pm","Yemen"
"11/19/2024, 8.56.00.469 pm","Yemen"
"11/19/2024, 8.56.01.851 pm","Yemen"
"11/19/2024, 8.56.03.526 pm","Yemen"
"11/19/2024, 8.56.04.275 pm","Yemen"
"11/19/2024, 8.56.04.719 pm","Yemen"
"11/19/2024, 8.56.04.733 pm","Yemen"
"11/19/2024, 8.56.08.654 pm","Sudan"
"11/19/2024, 8.56.12.927 pm","Yemen"
"11/19/2024, 8.56.14.101 pm","Yemen"
"11/19/2024, 8.56.14.499 pm","Yemen"
"11/19/2024, 8.56.19.334 pm","Yemen"
"11/19/2024, 8.56.19.710 pm","Yemen"
"11/19/2024, 8.56.22.431 pm","Yemen"
"11/19/2024, 8.56.22.876 pm","Yemen"
"11/19/2024, 8.56.23.395 pm","Yemen"
"11/19/2024, 8.56.27.456 pm","Yemen"
"11/19/2024, 8.56.32.816 pm","Yemen"
"11/19/2024, 8.56.34.275 pm","Yemen"
"11/19/2024, 8.56.37.238 pm","Yemen"
"11/19/2024, 8.56.41.081 pm","Yemen"
"11/19/2024, 8.56.41.143 pm","Yemen"
"11/19/2024, 8.56.42.765 pm","Yemen"
"11/19/2024, 8.56.54.215 pm","Yemen"
"11/19/2024, 8.56.54.659 pm","Yemen"
"11/19/2024, 8.56.57.601 pm","Yemen"
"11/19/2024, 8.56.58.280 pm","Yemen"
"11/19/2024, 8.56.59.351 pm","Yemen"
"11/19/2024, 8.57.03.091 pm","Yemen"
"11/19/2024, 8.57.03.568 pm","Yemen"
"11/19/2024, 8.57.04.477 pm","Yemen"
"11/19/2024, 8.57.06.231 pm","Yemen"
"11/19/2024, 8.57.06.952 pm","Sudan"
"11/19/2024, 8.57.08.327 pm","Sudan"
"11/19/2024, 8.57.10.389 pm","Sudan"
"11/19/2024, 8.57.10.868 pm","Sudan"
"11/19/2024, 8.57.11.607 pm","Yemen"
"11/19/2024, 8.57.11.810 pm","Yemen"
"11/19/2024, 8.57.13.173 pm","Sudan"
"11/19/2024, 8.57.13.193 pm","Sudan"
"11/19/2024, 8.57.14.665 pm","Sudan"
"11/19/2024, 8.57.16.553 pm","Yemen"
"11/19/2024, 8.57.17.654 pm","Sudan"
"11/19/2024, 8.57.18.926 pm","Sudan"
"11/19/2024, 8.57.20.319 pm","Sudan"
"11/19/2024, 8.57.21.625 pm","Sudan"
"11/19/2024, 8.57.24.178 pm","Yemen"
"11/19/2024, 8.57.24.939 pm","Sudan"
"11/19/2024, 8.57.25.160 pm","Sudan"
"11/19/2024, 8.57.26.440 pm","Sudan"
"11/19/2024, 8.57.27.325 pm","Sudan"
"11/19/2024, 8.57.28.324 pm","Yemen"
"11/19/2024, 8.57.29.304 pm","Yemen"
"11/19/2024, 8.57.32.585 pm","Yemen"
"11/19/2024, 8.57.40.424 pm","Yemen"
"11/19/2024, 8.57.41.259 pm","Yemen"
"11/19/2024, 8.57.41.922 pm","Yemen"
"11/19/2024, 8.57.42.415 pm","Yemen"
"11/19/2024, 8.57.42.680 pm","Yemen"
"11/19/2024, 8.57.43.654 pm","Yemen"
"11/19/2024, 8.57.43.830 pm","Yemen"
"11/19/2024, 8.57.47.394 pm","Turkey"
"11/19/2024, 8.57.51.428 pm","Sudan"
"11/19/2024, 8.57.51.716 pm","Sudan"
"11/19/2024, 8.57.52.449 pm","Sudan"
"11/19/2024, 8.57.54.848 pm","Yemen"
"11/19/2024, 8.57.55.109 pm","Yemen"
"11/19/2024, 8.57.57.350 pm","Yemen"
"11/19/2024, 8.58.00.071 pm","Yemen"
"11/19/2024, 8.58.08.707 pm","Yemen"
"11/19/2024, 8.58.09.154 pm","Yemen"
"11/19/2024, 8.58.11.097 pm","Yemen"
"11/19/2024, 8.58.11.415 pm","Yemen"
"11/19/2024, 8.58.11.852 pm","Yemen"
"11/19/2024, 8.58.16.544 pm","Yemen"
"11/19/2024, 8.58.17.089 pm","Yemen"
"11/19/2024, 8.58.17.267 pm","Yemen"
"11/19/2024, 8.58.19.046 pm","Yemen"
"11/19/2024, 8.58.20.354 pm","Yemen"
"11/19/2024, 8.58.22.839 pm","Sudan"
"11/19/2024, 8.58.25.139 pm","Sudan"
"11/19/2024, 8.58.28.861 pm","Yemen"
"11/19/2024, 8.58.29.578 pm","Yemen"
"11/19/2024, 8.58.31.429 pm","Yemen"
"11/19/2024, 8.58.33.514 pm","Yemen"
"11/19/2024, 8.58.38.392 pm","Yemen"
"11/19/2024, 8.58.40.820 pm","Sudan"
"11/19/2024, 8.58.43.409 pm","Yemen"
"11/19/2024, 8.58.45.542 pm","Turkey"
"11/19/2024, 8.58.48.357 pm","Yemen"
"11/19/2024, 8.58.48.662 pm","Yemen"
"11/19/2024, 8.58.49.906 pm","Yemen"
"11/19/2024, 8.58.50.921 pm","Yemen"
"11/19/2024, 8.58.52.568 pm","Yemen"
"11/19/2024, 9.14.02.185 am","Sudan"
"11/19/2024, 9.14.07.870 am","Yemen"
"11/19/2024, 9.14.09.116 am","Yemen"
"11/19/2024, 9.14.11.005 am","Egypt"
"11/19/2024, 9.14.11.422 am","Egypt"
"11/19/2024, 9.14.13.035 am","Yemen"
"11/19/2024, 9.14.14.404 am","Yemen"
"11/19/2024, 9.14.15.346 am","Yemen"
"11/19/2024, 9.14.21.817 am","Yemen"
"11/19/2024, 9.14.25.481 am","Yemen"
"11/19/2024, 9.14.27.301 am","Yemen"
"11/19/2024, 9.14.29.803 am","Yemen"
"11/19/2024, 9.14.31.020 am","Egypt"
"11/19/2024, 9.14.31.536 am","Morocco"
"11/19/2024, 9.14.33.702 am","Morocco"
"11/19/2024, 9.14.36.973 am","Yemen"
"11/19/2024, 9.14.43.159 am","Yemen"
"11/19/2024, 9.14.52.200 am","Egypt"
"11/19/2024, 9.15.09.980 am","Morocco"
"11/19/2024, 9.15.11.483 am","Sudan"
"11/19/2024, 9.15.14.520 am","Yemen"
"11/19/2024, 9.15.20.273 am","Yemen"
"11/19/2024, 9.15.36.475 am","Sudan"
"11/19/2024, 9.15.46.174 am","Morocco"
"11/19/2024, 9.15.46.961 am","Morocco"
"11/19/2024, 9.15.47.398 am","Morocco"
"11/19/2024, 9.15.48.251 am","Morocco"
"11/19/2024, 9.15.48.728 am","Morocco"
"11/19/2024, 9.15.48.862 am","Morocco"
"11/19/2024, 9.15.52.365 am","Sudan"
"11/19/2024, 9.15.53.260 am","Sudan"
"11/19/2024, 9.15.54.201 am","Sudan"
"11/19/2024, 9.15.54.680 am","Sudan"
"11/19/2024, 9.16.01.634 am","Sudan"
"11/19/2024, 9.16.05.332 am","Yemen"
"11/19/2024, 9.16.09.963 am","Yemen"
"11/19/2024, 9.16.12.862 am","Sudan"
"11/19/2024, 9.16.22.315 am","Egypt"
"11/19/2024, 9.16.23.984 am","Morocco"
"11/19/2024, 9.16.25.182 am","Morocco"
"11/19/2024, 9.16.25.621 am","Morocco"
"11/19/2024, 9.16.30.467 am","Sudan"
"11/19/2024, 9.16.43.444 am","Sudan"
"11/19/2024, 9.16.44.184 am","Yemen"
"11/19/2024, 9.16.44.874 am","Yemen"
"11/19/2024, 9.16.53.835 am","Sudan"
"11/19/2024, 9.16.54.368 am","Sudan"
"11/19/2024, 9.16.54.628 am","Sudan"
"11/19/2024, 9.16.58.488 am","Yemen"
"11/19/2024, 9.17.04.409 am","Yemen"
"11/19/2024, 9.17.06.471 am","Yemen"
"11/19/2024, 9.17.15.223 am","Yemen"
"11/19/2024, 9.17.17.287 am","Yemen"
"11/19/2024, 9.17.18.995 am","Sudan"
"11/19/2024, 9.17.23.140 am","Sudan"
"11/19/2024, 9.17.28.357 am","Sudan"
"11/19/2024, 9.17.32.249 am","Sudan"
"11/19/2024, 9.17.52.446 am","Morocco"
"11/19/2024, 9.17.58.147 am","Yemen"
"11/19/2024, 9.18.12.396 am","Yemen"
"11/19/2024, 9.18.35.223 am","Yemen"
"11/19/2024, 9.19.05.921 am","Sudan"
"11/19/2024, 9.19.28.544 am","Sudan"
"11/19/2024, 9.19.41.183 am","Sudan"
"11/19/2024, 9.19.48.963 am","Sudan"
"11/19/2024, 9.19.49.474 am","Sudan"
"11/19/2024, 9.20.13.706 am","Morocco"
"11/19/2024, 9.20.20.655 am","Sudan"
"11/19/2024, 9.20.37.249 am","Morocco"
"11/19/2024, 9.20.46.206 am","Sudan"
"11/19/2024, 9.21.02.898 am","Yemen"
"11/19/2024, 9.21.05.743 am","Sudan"
"11/19/2024, 9.21.08.324 am","Morocco"
"11/19/2024, 9.21.08.493 am","Morocco"
"11/19/2024, 9.21.17.765 am","Yemen"
"11/19/2024, 9.21.24.150 am","Sudan"
"11/19/2024, 9.21.31.720 am","Yemen"
"11/19/2024, 9.21.40.786 am","Sudan"
"11/19/2024, 9.21.46.434 am","Morocco"
"11/19/2024, 9.21.52.879 am","Yemen"
"11/19/2024, 9.22.25.390 am","Morocco"
"11/19/2024, 9.22.29.522 am","Morocco"
"11/19/2024, 9.22.41.320 am","Yemen"
"11/19/2024, 9.22.43.824 am","Yemen"
"11/19/2024, 9.22.53.638 am","Yemen"
"11/19/2024, 9.23.11.915 am","Yemen"
"11/19/2024, 9.23.14.840 am","Yemen"
"11/19/2024, 9.23.20.469 am","Yemen"
"11/19/2024, 9.23.22.056 am","Yemen"
"11/19/2024, 9.23.24.089 am","Yemen"
"11/19/2024, 9.23.27.717 am","Yemen"
"11/19/2024, 9.23.45.517 am","Sudan"
"11/19/2024, 9.23.48.851 am","Sudan"
"11/19/2024, 9.23.54.520 am","Morocco"
"11/19/2024, 9.24.00.142 am","Yemen"
"11/19/2024, 9.24.01.863 am","Yemen"
"11/19/2024, 9.24.04.328 am","Yemen"
"11/19/2024, 9.24.08.400 am","Yemen"
"11/19/2024, 9.24.10.998 am","Yemen"
"11/19/2024, 9.24.26.618 am","Yemen"
"11/19/2024, 9.24.27.083 am","Yemen"
"11/19/2024, 9.24.30.322 am","Yemen"
"11/19/2024, 9.24.33.611 am","Yemen"
"11/19/2024, 9.24.34.138 am","Yemen"
"11/19/2024, 9.24.47.707 am","Sudan"
"11/19/2024, 9.24.50.469 am","Yemen"
"11/19/2024, 9.25.00.069 am","Sudan"
"11/19/2024, 9.25.03.716 am","Sudan"
"11/19/2024, 9.25.04.935 am","Sudan"
"11/19/2024, 9.25.11.376 am","Yemen"
"11/19/2024, 9.25.13.431 am","Yemen"
"11/19/2024, 9.25.20.856 am","Sudan"
"11/19/2024, 9.25.22.106 am","Sudan"
"11/19/2024, 9.25.24.239 am","Sudan"
"11/19/2024, 9.25.44.540 am","Yemen"
"11/19/2024, 9.25.47.632 am","Yemen"
"11/19/2024, 9.25.51.796 am","Yemen"
"11/19/2024, 9.25.53.447 am","Yemen"
"11/19/2024, 9.25.54.210 am","Yemen"
"11/19/2024, 9.25.57.633 am","Yemen"
"11/19/2024, 9.26.08.821 am","Yemen"
"11/19/2024, 9.26.09.617 am","Yemen"
"11/19/2024, 9.26.12.768 am","Morocco"
"11/19/2024, 9.26.18.330 am","Sudan"
"11/19/2024, 9.26.20.565 am","Sudan"
"11/19/2024, 9.26.21.210 am","Sudan"
"11/19/2024, 9.26.30.557 am","Morocco"
"11/19/2024, 9.26.31.781 am","Morocco"
"11/19/2024, 9.26.35.715 am","Yemen"
"11/19/2024, 9.26.41.576 am","Morocco"
"11/19/2024, 9.26.46.506 am","Yemen"
"11/19/2024, 9.26.47.388 am","Yemen"
"11/19/2024, 9.26.52.393 am","Yemen"
"11/19/2024, 9.26.57.321 am","Yemen"
"11/19/2024, 9.27.10.303 am","Yemen"
"11/19/2024, 9.27.12.042 am","Yemen"
"11/19/2024, 9.27.17.848 am","Yemen"
"11/19/2024, 9.27.18.507 am","Yemen"
"11/19/2024, 9.27.18.773 am","Yemen"
"11/19/2024, 9.27.23.365 am","Yemen"
"11/19/2024, 9.27.34.400 am","Morocco"
"11/19/2024, 9.27.37.480 am","Sudan"
"11/19/2024, 9.27.39.471 am","Yemen"
"11/19/2024, 9.27.39.922 am","Yemen"
"11/19/2024, 9.27.46.392 am","Yemen"
"11/19/2024, 9.27.50.109 am","Yemen"
"11/19/2024, 9.27.55.584 am","Yemen"
"11/19/2024, 9.27.57.972 am","Morocco"
"11/19/2024, 9.28.03.230 am","Yemen"
"11/19/2024, 9.28.07.710 am","Yemen"
"11/19/2024, 9.28.15.688 am","Yemen"
"11/19/2024, 9.28.17.158 am","Yemen"
"11/19/2024, 9.28.25.208 am","Yemen"
"11/19/2024, 9.28.27.252 am","Morocco"
"11/19/2024, 9.28.35.348 am","Yemen"
"11/19/2024, 9.28.39.187 am","Yemen"
"11/19/2024, 9.28.50.456 am","Morocco"
"11/19/2024, 9.28.54.700 am","Yemen"
"11/19/2024, 9.28.56.286 am","Yemen"
"11/19/2024, 9.28.56.616 am","Yemen"
"11/19/2024, 9.29.00.663 am","Yemen"
"11/19/2024, 9.29.03.070 am","Yemen"
"11/19/2024, 9.29.06.580 am","Yemen"
"11/19/2024, 9.29.06.920 am","Yemen"
"11/19/2024, 9.29.10.243 am","Yemen"
"11/19/2024, 9.29.19.614 am","Sudan"
"11/19/2024, 9.29.21.463 am","Sudan"
"11/19/2024, 9.29.29.486 am","Yemen"
"11/19/2024, 9.29.34.845 am","Yemen"
"11/19/2024, 9.29.35.611 am","Yemen"
"11/19/2024, 9.29.51.812 am","Yemen"
"11/19/2024, 9.29.57.861 am","India"
"11/19/2024, 9.29.59.730 am","India"
"11/19/2024, 9.30.04.430 am","India"
"11/19/2024, 9.30.09.356 am","Yemen"
"11/19/2024, 9.30.12.190 am","Yemen"
"11/19/2024, 9.30.19.510 am","India"
"11/19/2024, 9.30.21.631 am","India"
"11/19/2024, 9.30.25.560 am","Yemen"
"11/19/2024, 9.30.32.204 am","Yemen"
"11/19/2024, 9.30.38.665 am","Yemen"
"11/19/2024, 9.30.43.083 am","Yemen"
"11/19/2024, 9.30.48.178 am","Yemen"
"11/19/2024, 9.30.50.875 am","Yemen"
"11/19/2024, 9.30.53.476 am","Yemen"
"11/19/2024, 9.30.54.377 am","Yemen"
"11/19/2024, 9.30.58.366 am","Yemen"
"11/19/2024, 9.31.00.547 am","Yemen"
"11/19/2024, 9.31.01.842 am","Yemen"
"11/19/2024, 9.31.11.599 am","Yemen"
"11/19/2024, 9.31.27.864 am","Yemen"
"11/19/2024, 9.31.28.131 am","Yemen"
"11/19/2024, 9.31.28.755 am","Yemen"
"11/19/2024, 9.31.29.169 am","Yemen"
"11/19/2024, 9.31.30.711 am","Yemen"
"11/19/2024, 9.31.30.821 am","Yemen"
"11/19/2024, 9.31.40.603 am","Sudan"
"11/19/2024, 9.31.43.179 am","Sudan"
"11/19/2024, 9.31.45.860 am","Yemen"
"11/19/2024, 9.31.48.499 am","Yemen"
"11/19/2024, 9.31.54.992 am","Yemen"
"11/19/2024, 9.31.55.571 am","Yemen"
"11/19/2024, 9.32.03.381 am","Yemen"
"11/19/2024, 9.32.08.531 am","Yemen"
"11/19/2024, 9.32.09.704 am","Yemen"
"11/19/2024, 9.32.12.306 am","Yemen"
"11/19/2024, 9.32.21.705 am","Yemen"
"11/19/2024, 9.32.22.627 am","Sudan"
"11/19/2024, 9.32.25.177 am","Yemen"
"11/19/2024, 9.32.29.672 am","Yemen"
"11/19/2024, 9.32.35.193 am","Yemen"
"11/19/2024, 9.32.38.142 am","Yemen"
"11/19/2024, 9.32.43.551 am","Yemen"
"11/19/2024, 9.32.47.230 am","Egypt"
"11/19/2024, 9.32.49.830 am","Egypt"
"11/19/2024, 9.32.52.624 am","Yemen"
"11/19/2024, 9.32.56.615 am","Yemen"
"11/19/2024, 9.33.00.266 am","Yemen"
"11/19/2024, 9.33.01.392 am","Yemen"
"11/19/2024, 9.33.02.790 am","Yemen"
"11/19/2024, 9.33.05.999 am","Yemen"
"11/19/2024, 9.33.06.026 am","Yemen"
"11/19/2024, 9.33.06.608 am","Yemen"
"11/19/2024, 9.33.18.295 am","Yemen"
"11/19/2024, 9.33.21.197 am","Yemen"
"11/19/2024, 9.33.22.437 am","Sudan"
"11/19/2024, 9.33.23.027 am","Yemen"
"11/19/2024, 9.33.27.107 am","Yemen"
"11/19/2024, 9.33.27.196 am","Yemen"
"11/19/2024, 9.33.27.593 am","Yemen"
"11/19/2024, 9.33.32.868 am","Yemen"
"11/19/2024, 9.33.33.557 am","Yemen"
"11/19/2024, 9.33.33.996 am","Yemen"
"11/19/2024, 9.33.36.442 am","Yemen"
"11/19/2024, 9.33.44.337 am","Yemen"
"11/19/2024, 9.33.49.269 am","Sudan"
"11/19/2024, 9.33.49.817 am","Yemen"
"11/19/2024, 9.33.53.790 am","Yemen"
"11/19/2024, 9.33.57.560 am","Yemen"
"11/19/2024, 9.33.57.858 am","Yemen"
"11/19/2024, 9.33.58.406 am","Yemen"
"11/19/2024, 9.34.01.023 am","Egypt"
"11/19/2024, 9.34.04.266 am","Egypt"
"11/19/2024, 9.34.05.901 am","Yemen"
"11/19/2024, 9.34.06.783 am","Yemen"
"11/19/2024, 9.34.17.159 am","Sudan"
"11/19/2024, 9.34.19.575 am","Yemen"
"11/19/2024, 9.34.20.028 am","Yemen"
"11/19/2024, 9.34.20.761 am","Yemen"
"11/19/2024, 9.34.21.078 am","Yemen"
"11/19/2024, 9.34.22.980 am","Yemen"
"11/19/2024, 9.34.24.443 am","Yemen"
"11/19/2024, 9.34.26.687 am","Yemen"
"11/19/2024, 9.34.28.857 am","Yemen"
"11/19/2024, 9.34.29.053 am","Yemen"
"11/19/2024, 9.34.30.350 am","Sudan"
"11/19/2024, 9.34.32.714 am","Sudan"
"11/19/2024, 9.34.37.362 am","Sudan"
"11/19/2024, 9.34.46.089 am","Sudan"
"11/19/2024, 9.34.53.653 am","Yemen"
"11/19/2024, 9.34.57.043 am","Yemen"
"11/19/2024, 9.35.00.091 am","Yemen"
"11/19/2024, 9.35.04.316 am","Yemen"
"11/19/2024, 9.35.08.740 am","Yemen"
"11/19/2024, 9.35.22.637 am","Yemen"
"11/19/2024, 9.35.30.944 am","Yemen"
"11/19/2024, 9.35.35.774 am","Yemen"
"11/19/2024, 9.35.39.746 am","Egypt"
"11/19/2024, 9.35.43.294 am","Yemen"
"11/19/2024, 9.35.54.387 am","Sudan"
"11/19/2024, 9.35.58.945 am","Yemen"
"11/19/2024, 9.35.59.291 am","Yemen"
"11/19/2024, 9.36.02.366 am","Yemen"
"11/19/2024, 9.36.08.161 am","Egypt"
"11/19/2024, 9.36.09.258 am","Egypt"
"11/19/2024, 9.36.13.346 am","Sudan"
"11/19/2024, 9.36.20.121 am","Yemen"
"11/19/2024, 9.36.22.608 am","Yemen"
"11/19/2024, 9.36.25.325 am","Yemen"
"11/19/2024, 9.36.27.279 am","Yemen"
"11/19/2024, 9.36.30.096 am","Yemen"
"11/19/2024, 9.36.39.559 am","Egypt"
"11/19/2024, 9.36.40.802 am","Egypt"
"11/19/2024, 9.36.41.386 am","Egypt"
"11/19/2024, 9.36.43.570 am","Egypt"
"11/19/2024, 9.36.50.005 am","Sudan"
"11/19/2024, 9.36.50.062 am","Sudan"
"11/19/2024, 9.36.57.104 am","Yemen"
"11/19/2024, 9.36.58.292 am","Yemen"
"11/19/2024, 9.36.58.940 am","Yemen"
